"dateTime","halo1Count","halo2Count","halo3Count","haloReachCount","mccCount"
"06/05/20 15:41:54","0","67","0","0","0"
"06/05/20 15:47:50","0","67","0","0","0"
"06/05/20 15:53:47","0","67","0","0","0"
"06/05/20 15:59:46","0","67","0","0","0"
"06/05/20 16:05:44","0","75","0","0","0"
"06/05/20 16:11:43","0","75","0","0","0"
"06/05/20 16:17:40","0","75","0","0","0"
"06/05/20 16:23:36","0","75","0","0","0"
"06/05/20 16:29:34","0","75","0","0","0"
"06/05/20 16:35:31","0","75","0","0","0"
"06/05/20 16:41:28","0","75","0","0","0"
"06/05/20 16:47:26","0","75","0","0","0"
"06/05/20 16:53:23","0","75","0","0","0"
"06/05/20 16:59:22","0","75","0","0","0"
"06/05/20 17:05:18","0","93","0","0","0"
"06/05/20 17:11:16","0","93","0","0","0"
"06/05/20 17:17:14","0","93","0","0","0"
"06/05/20 17:23:12","0","93","0","0","0"
"06/05/20 17:29:10","0","93","0","0","0"
"06/05/20 17:35:08","0","93","0","0","0"
"06/05/20 17:41:06","0","93","0","0","0"
"06/05/20 17:47:02","0","93","0","0","0"
"06/05/20 17:53:00","0","93","0","0","0"
"06/05/20 17:58:56","0","93","0","0","0"
"06/05/20 18:04:53","0","106","0","0","0"
"06/05/20 18:10:52","0","106","0","0","0"
"06/05/20 18:16:49","0","106","0","0","0"
"06/05/20 18:22:46","0","106","0","0","0"
"06/05/20 18:28:44","0","106","0","0","0"
"06/05/20 18:34:42","0","106","0","0","0"
"06/05/20 18:40:42","0","106","0","0","0"
"06/05/20 18:46:39","0","106","0","0","0"
"06/05/20 18:52:37","0","106","0","0","0"
"06/05/20 18:58:35","0","106","0","0","0"
"06/05/20 19:04:34","0","115","0","0","0"
"06/05/20 19:10:42","0","115","0","0","0"
"06/05/20 19:16:41","0","115","0","0","0"
"06/05/20 19:22:40","0","115","0","0","0"
"06/05/20 19:28:41","0","115","0","0","0"
"06/05/20 19:34:42","0","115","0","0","0"
"06/05/20 19:40:42","0","115","0","0","0"
"06/05/20 19:46:41","0","115","0","0","0"
"06/05/20 19:52:39","0","115","0","0","0"
"06/05/20 19:58:37","0","115","0","0","0"
"06/05/20 20:04:37","0","130","0","0","0"
"06/05/20 20:10:37","0","130","0","0","0"
"06/05/20 20:16:35","0","130","0","0","0"
"06/05/20 20:22:33","0","130","0","0","0"
"06/05/20 20:28:32","0","130","0","0","0"
"06/05/20 20:34:30","0","130","0","0","0"
"06/05/20 20:40:29","0","130","0","0","0"
"06/05/20 20:46:31","0","130","0","0","0"
"06/05/20 20:52:31","0","130","0","0","0"
"06/05/20 20:58:30","0","130","0","0","0"
"06/05/20 21:04:31","0","131","0","0","0"
"06/05/20 21:10:32","0","131","0","0","0"
"06/05/20 21:16:32","0","131","0","0","0"
"06/05/20 21:22:33","0","131","0","0","0"
"06/05/20 21:28:33","0","131","0","0","0"
"06/05/20 21:34:35","0","131","0","0","0"
"06/05/20 21:40:48","0","131","0","0","0"
"06/05/20 21:46:49","0","131","0","0","0"
"06/05/20 21:52:53","0","131","0","0","0"
"06/05/20 21:58:56","0","131","0","0","0"
"06/05/20 22:05:01","0","149","0","0","0"
"06/05/20 22:11:06","0","149","0","0","0"
"06/05/20 22:17:10","0","149","0","0","0"
"06/05/20 22:23:18","0","149","0","0","0"
"06/05/20 22:29:25","0","149","0","0","0"
"06/05/20 22:35:32","0","149","0","0","0"
"06/05/20 22:41:39","0","149","0","0","0"
"06/05/20 22:47:46","0","149","0","0","0"
"06/05/20 22:53:56","0","149","0","0","0"
"06/05/20 23:00:02","0","149","0","0","0"
"06/05/20 23:06:08","0","145","0","0","0"
"06/05/20 23:12:14","0","145","0","0","0"
"06/05/20 23:18:20","0","145","0","0","0"
"06/05/20 23:24:27","0","145","0","0","0"
"06/05/20 23:30:33","0","145","0","0","0"
"06/05/20 23:36:39","0","145","0","0","0"
"06/05/20 23:42:47","0","145","0","0","0"
"06/05/20 23:48:54","0","145","0","0","0"
"06/05/20 23:55:02","0","145","0","0","0"
"06/06/20 00:01:09","0","131","0","0","0"
"06/06/20 00:07:19","0","131","0","0","0"
"06/06/20 00:13:30","0","131","0","0","0"
"06/06/20 00:19:38","0","131","0","0","0"
"06/06/20 00:25:46","0","131","0","0","0"
"06/06/20 00:31:54","0","131","0","0","0"
"06/06/20 00:37:59","0","131","0","0","0"
"06/06/20 00:44:02","0","131","0","0","0"
"06/06/20 00:50:04","0","131","0","0","0"
"06/06/20 00:56:07","0","131","0","0","0"
"06/06/20 01:02:09","3","99","0","0","0"
"06/06/20 01:08:11","3","99","0","0","0"
"06/06/20 01:14:12","3","99","0","0","0"
"06/06/20 01:20:13","3","99","0","0","0"
"06/06/20 01:26:12","3","99","0","0","0"
"06/06/20 01:31:34","3","99","0","0","0"
"06/06/20 01:36:57","3","99","0","0","0"
"06/06/20 01:42:19","3","99","0","0","0"
"06/06/20 01:47:43","3","99","0","0","0"
"06/06/20 01:53:06","3","99","0","0","0"
"06/06/20 01:58:29","3","99","0","0","0"
"06/06/20 02:03:51","3","73","0","0","0"
"06/06/20 02:09:13","3","73","0","0","0"
"06/06/20 02:14:37","3","73","0","0","0"
"06/06/20 02:19:59","3","73","0","0","0"
"06/06/20 02:25:21","3","73","0","0","0"
"06/06/20 02:30:44","3","73","0","0","0"
"06/06/20 02:36:07","3","73","0","0","0"
"06/06/20 02:41:31","3","73","0","0","0"
"06/06/20 02:46:53","3","73","0","0","0"
"06/06/20 02:52:15","3","73","0","0","0"
"06/06/20 02:57:37","3","73","0","0","0"
"06/06/20 03:03:01","0","47","0","0","0"
"06/06/20 03:08:26","0","47","0","0","0"
"06/06/20 03:13:47","0","47","0","0","0"
"06/06/20 03:19:10","0","47","0","0","0"
"06/06/20 03:24:33","0","47","0","0","0"
"06/06/20 03:29:56","0","47","0","0","0"
"06/06/20 03:35:19","0","47","0","0","0"
"06/06/20 03:40:44","0","47","0","0","0"
"06/06/20 03:46:06","0","47","0","0","0"
"06/06/20 03:51:29","0","47","0","0","0"
"06/06/20 03:56:52","0","47","0","0","0"
"06/06/20 04:02:14","0","23","0","0","0"
"06/06/20 04:07:37","0","23","0","0","0"
"06/06/20 04:12:59","0","23","0","0","0"
"06/06/20 04:18:21","0","23","0","0","0"
"06/06/20 04:23:43","0","23","0","0","0"
"06/06/20 04:29:06","0","23","0","0","0"
"06/06/20 04:34:30","0","23","0","0","0"
"06/06/20 04:39:53","0","23","0","0","0"
"06/06/20 04:45:18","0","23","0","0","0"
"06/06/20 04:50:41","0","23","0","0","0"
"06/06/20 04:56:04","0","23","0","0","0"
"06/06/20 05:01:28","0","11","0","0","0"
"06/06/20 05:06:51","0","11","0","0","0"
"06/06/20 05:12:15","0","11","0","0","0"
"06/06/20 05:17:39","0","11","0","0","0"
"06/06/20 05:23:03","0","11","0","0","0"
"06/06/20 05:28:29","0","11","0","0","0"
"06/06/20 05:33:52","0","11","0","0","0"
"06/06/20 05:39:15","0","11","0","0","0"
"06/06/20 05:44:37","0","11","0","0","0"
"06/06/20 05:50:00","0","11","0","0","0"
"06/06/20 05:55:22","0","11","0","0","0"
"06/06/20 06:00:44","0","7","0","0","0"
"06/06/20 06:06:07","0","7","0","0","0"
"06/06/20 06:11:28","0","7","0","0","0"
"06/06/20 06:16:50","0","7","0","0","0"
"06/06/20 06:22:14","0","7","0","0","0"
"06/06/20 06:27:37","0","7","0","0","0"
"06/06/20 06:32:59","0","7","0","0","0"
"06/06/20 06:38:22","0","7","0","0","0"
"06/06/20 06:43:44","0","7","0","0","0"
"06/06/20 06:49:06","0","7","0","0","0"
"06/06/20 06:54:29","0","7","0","0","0"
"06/06/20 06:59:53","0","7","0","0","0"
"06/06/20 07:05:15","0","4","0","0","0"
"06/06/20 07:10:37","0","4","0","0","0"
"06/06/20 07:16:00","0","4","0","0","0"
"06/06/20 07:21:22","0","4","0","0","0"
"06/06/20 07:26:45","0","4","0","0","0"
"06/06/20 07:32:07","0","4","0","0","0"
"06/06/20 07:37:29","0","4","0","0","0"
"06/06/20 07:42:52","0","4","0","0","0"
"06/06/20 07:48:14","0","4","0","0","0"
"06/06/20 07:53:36","0","4","0","0","0"
"06/06/20 07:58:58","0","4","0","0","0"
"06/06/20 08:04:21","0","0","0","0","0"
"06/06/20 08:09:43","0","0","0","0","0"
"06/06/20 08:15:05","0","0","0","0","0"
"06/06/20 08:20:29","0","0","0","0","0"
"06/06/20 08:25:51","0","0","0","0","0"
"06/06/20 08:31:13","0","0","0","0","0"
"06/06/20 08:36:36","0","0","0","0","0"
"06/06/20 08:41:58","0","0","0","0","0"
"06/06/20 08:47:22","0","0","0","0","0"
"06/06/20 08:52:45","0","0","0","0","0"
"06/06/20 08:58:07","0","0","0","0","0"
"06/06/20 09:03:30","0","2","0","0","0"
"06/06/20 09:08:53","0","2","0","0","0"
"06/06/20 09:14:19","0","2","0","0","0"
"06/06/20 09:19:41","0","2","0","0","0"
"06/06/20 09:25:04","0","2","0","0","0"
"06/06/20 09:30:27","0","2","0","0","0"
"06/06/20 09:35:50","0","2","0","0","0"
"06/06/20 09:41:13","0","2","0","0","0"
"06/06/20 09:46:35","0","2","0","0","0"
"06/06/20 09:51:56","0","2","0","0","0"
"06/06/20 09:57:19","0","2","0","0","0"
"06/06/20 10:02:42","0","3","0","0","0"
"06/06/20 10:08:06","0","3","0","0","0"
"06/06/20 10:13:28","0","3","0","0","0"
"06/06/20 10:18:51","0","3","0","0","0"
"06/06/20 10:24:13","0","3","0","0","0"
"06/06/20 10:29:35","0","3","0","0","0"
"06/06/20 10:34:59","0","3","0","0","0"
"06/06/20 10:40:21","0","3","0","0","0"
"06/06/20 10:45:44","0","3","0","0","0"
"06/06/20 10:51:06","0","3","0","0","0"
"06/06/20 10:56:31","0","3","0","0","0"
"06/06/20 11:01:53","0","12","0","0","0"
"06/06/20 11:07:16","0","12","0","0","0"
"06/06/20 11:12:38","0","12","0","0","0"
"06/06/20 11:17:59","0","12","0","0","0"
"06/06/20 11:23:21","0","12","0","0","0"
"06/06/20 11:28:45","0","12","0","0","0"
"06/06/20 11:34:07","0","12","0","0","0"
"06/06/20 11:39:30","0","12","0","0","0"
"06/06/20 11:44:52","0","12","0","0","0"
"06/06/20 11:50:14","0","12","0","0","0"
"06/06/20 11:55:37","0","12","0","0","0"
"06/06/20 12:00:59","0","15","0","0","0"
"06/06/20 12:06:22","0","15","0","0","0"
"06/06/20 12:11:44","0","15","0","0","0"
"06/06/20 12:17:06","0","15","0","0","0"
"06/06/20 12:22:29","0","15","0","0","0"
"06/06/20 12:27:52","0","15","0","0","0"
"06/06/20 12:33:14","0","15","0","0","0"
"06/06/20 12:38:38","0","15","0","0","0"
"06/06/20 12:44:00","0","15","0","0","0"
"06/06/20 12:49:23","0","15","0","0","0"
"06/06/20 12:54:46","0","15","0","0","0"
"06/06/20 13:00:09","0","34","0","0","0"
"06/06/20 13:05:33","0","34","0","0","0"
"06/06/20 13:10:56","0","34","0","0","0"
"06/06/20 13:16:18","0","34","0","0","0"
"06/06/20 13:21:41","0","34","0","0","0"
"06/06/20 13:27:03","0","34","0","0","0"
"06/06/20 13:32:29","0","34","0","0","0"
"06/06/20 13:37:51","0","34","0","0","0"
"06/06/20 13:43:13","0","34","0","0","0"
"06/06/20 13:48:35","0","34","0","0","0"
"06/06/20 13:53:58","0","34","0","0","0"
"06/06/20 13:59:25","0","34","0","0","0"
"06/06/20 14:04:49","0","52","0","0","0"
"06/06/20 14:10:12","0","52","0","0","0"
"06/06/20 14:15:35","0","52","0","0","0"
"06/06/20 14:20:58","0","52","0","0","0"
"06/06/20 14:26:19","0","52","0","0","0"
"06/06/20 14:31:43","0","52","0","0","0"
"06/06/20 14:37:05","0","52","0","0","0"
"06/06/20 14:42:27","0","52","0","0","0"
"06/06/20 14:47:50","0","52","0","0","0"
"06/06/20 14:53:13","0","52","0","0","0"
"06/06/20 14:58:34","0","52","0","0","0"
"06/06/20 15:03:57","0","66","0","0","0"
"06/06/20 15:09:19","0","66","0","0","0"
"06/06/20 15:14:42","0","66","0","0","0"
"06/06/20 15:20:04","0","66","0","0","0"
"06/06/20 15:25:26","0","66","0","0","0"
"06/06/20 15:30:48","0","66","0","0","0"
"06/06/20 15:36:12","0","66","0","0","0"
"06/06/20 15:41:35","0","66","0","0","0"
"06/06/20 15:46:58","0","66","0","0","0"
"06/06/20 15:52:21","0","66","0","0","0"
"06/06/20 15:57:44","0","66","0","0","0"
"06/06/20 16:03:07","0","77","0","0","0"
"06/06/20 16:08:30","0","77","0","0","0"
"06/06/20 16:13:52","0","77","0","0","0"
"06/06/20 16:19:15","0","77","0","0","0"
"06/06/20 16:24:36","0","77","0","0","0"
"06/06/20 16:30:36","0","77","0","0","0"
"06/06/20 16:36:34","0","77","0","0","0"
"06/06/20 16:42:32","0","77","0","0","0"
"06/06/20 16:48:31","0","77","0","0","0"
"06/06/20 16:54:28","0","77","0","0","0"
"06/06/20 17:00:25","0","93","0","0","0"
"06/06/20 17:06:23","0","93","0","0","0"
"06/06/20 17:12:21","0","93","0","0","0"
"06/06/20 17:18:19","0","93","0","0","0"
"06/06/20 17:24:17","0","93","0","0","0"
"06/06/20 17:30:15","0","93","0","0","0"
"06/06/20 17:36:15","0","93","0","0","0"
"06/06/20 17:42:15","0","93","0","0","0"
"06/06/20 17:48:16","0","93","0","0","0"
"06/06/20 17:54:16","0","93","0","0","0"
"06/06/20 18:00:21","4","113","0","0","0"
"06/06/20 18:06:19","4","113","0","0","0"
"06/06/20 18:12:16","4","113","0","0","0"
"06/06/20 18:18:12","4","113","0","0","0"
"06/06/20 18:24:11","4","113","0","0","0"
"06/06/20 18:30:08","4","113","0","0","0"
"06/06/20 18:36:04","4","113","0","0","0"
"06/06/20 18:42:02","4","113","0","0","0"
"06/06/20 18:48:03","4","113","0","0","0"
"06/06/20 18:54:03","4","113","0","0","0"
"06/06/20 19:00:00","4","113","0","0","0"
"06/06/20 19:05:57","0","121","0","0","0"
"06/06/20 19:11:41","0","121","0","0","0"
"06/06/20 19:17:36","0","121","0","0","0"
"06/06/20 19:23:33","0","121","0","0","0"
"06/06/20 19:29:33","0","121","0","0","0"
"06/06/20 19:35:31","0","121","0","0","0"
"06/06/20 19:41:25","0","121","0","0","0"
"06/06/20 19:47:22","0","121","0","0","0"
"06/06/20 19:53:22","0","121","0","0","0"
"06/06/20 19:59:23","0","121","0","0","0"
"06/06/20 20:05:23","3","122","0","0","0"
"06/06/20 20:11:25","3","122","0","0","0"
"06/06/20 20:17:22","3","122","0","0","0"
"06/06/20 20:23:20","3","122","0","0","0"
"06/06/20 20:29:18","3","122","0","0","0"
"06/06/20 20:35:18","3","122","0","0","0"
"06/06/20 20:41:17","3","122","0","0","0"
"06/06/20 20:47:15","3","122","0","0","0"
"06/06/20 20:53:14","3","122","0","0","0"
"06/06/20 20:59:14","3","122","0","0","0"
"06/06/20 21:05:15","4","132","0","0","0"
"06/06/20 21:11:17","4","132","0","0","0"
"06/06/20 21:17:20","4","132","0","0","0"
"06/06/20 21:23:22","4","132","0","0","0"
"06/06/20 21:29:26","4","132","0","0","0"
"06/06/20 21:35:31","4","132","0","0","0"
"06/06/20 21:41:39","4","132","0","0","0"
"06/06/20 21:47:43","4","132","0","0","0"
"06/06/20 21:53:45","4","132","0","0","0"
"06/06/20 21:59:48","4","132","0","0","0"
"06/06/20 22:05:51","6","151","0","0","0"
"06/06/20 22:11:56","6","151","0","0","0"
"06/06/20 22:17:59","6","151","0","0","0"
"06/06/20 22:24:01","6","151","0","0","0"
"06/06/20 22:30:04","6","151","0","0","0"
"06/06/20 22:36:06","6","151","0","0","0"
"06/06/20 22:42:08","6","151","0","0","0"
"06/06/20 22:48:11","6","151","0","0","0"
"06/06/20 22:54:14","6","151","0","0","0"
"06/06/20 23:00:17","0","141","0","0","0"
"06/06/20 23:06:21","0","141","0","0","0"
"06/06/20 23:12:25","0","141","0","0","0"
"06/06/20 23:18:30","0","141","0","0","0"
"06/06/20 23:24:35","0","141","0","0","0"
"06/06/20 23:30:38","0","141","0","0","0"
"06/06/20 23:36:44","0","141","0","0","0"
"06/06/20 23:42:48","0","141","0","0","0"
"06/06/20 23:48:50","0","141","0","0","0"
"06/06/20 23:54:55","0","141","0","0","0"
"06/07/20 00:00:57","6","123","0","0","0"
"06/07/20 00:07:00","6","123","0","0","0"
"06/07/20 00:13:04","6","123","0","0","0"
"06/07/20 00:19:06","6","123","0","0","0"
"06/07/20 00:25:08","6","123","0","0","0"
"06/07/20 00:31:09","6","123","0","0","0"
"06/07/20 00:37:13","6","123","0","0","0"
"06/07/20 00:43:14","6","123","0","0","0"
"06/07/20 00:49:17","6","123","0","0","0"
"06/07/20 00:55:34","6","123","0","0","0"
"06/07/20 01:01:32","0","100","0","0","0"
"06/07/20 01:07:30","0","100","0","0","0"
"06/07/20 01:13:27","0","100","0","0","0"
"06/07/20 01:19:26","0","100","0","0","0"
"06/07/20 01:25:25","0","100","0","0","0"
"06/07/20 01:31:23","0","100","0","0","0"
"06/07/20 01:37:21","0","100","0","0","0"
"06/07/20 01:43:15","0","100","0","0","0"
"06/07/20 01:49:14","0","100","0","0","0"
"06/07/20 01:55:11","0","100","0","0","0"
"06/07/20 02:01:08","0","67","0","0","0"
"06/07/20 02:07:05","0","67","0","0","0"
"06/07/20 02:13:00","0","67","0","0","0"
"06/07/20 02:18:56","0","67","0","0","0"
"06/07/20 02:24:52","0","67","0","0","0"
"06/07/20 02:30:49","0","67","0","0","0"
"06/07/20 02:36:45","0","67","0","0","0"
"06/07/20 02:42:42","0","67","0","0","0"
"06/07/20 02:48:37","0","67","0","0","0"
"06/07/20 02:54:41","0","67","0","0","0"
"06/07/20 03:00:36","0","48","0","0","0"
"06/07/20 03:06:33","0","48","0","0","0"
"06/07/20 03:12:30","0","48","0","0","0"
"06/07/20 03:18:28","0","48","0","0","0"
"06/07/20 03:24:25","0","48","0","0","0"
"06/07/20 03:30:21","0","48","0","0","0"
"06/07/20 03:36:17","0","48","0","0","0"
"06/07/20 03:42:11","0","48","0","0","0"
"06/07/20 03:48:06","0","48","0","0","0"
"06/07/20 03:54:00","0","48","0","0","0"
"06/07/20 03:59:54","0","48","0","0","0"
"06/07/20 04:05:55","0","22","0","0","0"
"06/07/20 04:11:49","0","22","0","0","0"
"06/07/20 04:17:42","0","22","0","0","0"
"06/07/20 04:23:36","0","22","0","0","0"
"06/07/20 04:29:29","0","22","0","0","0"
"06/07/20 04:35:22","0","22","0","0","0"
"06/07/20 04:41:18","0","22","0","0","0"
"06/07/20 04:47:11","0","22","0","0","0"
"06/07/20 04:53:05","0","22","0","0","0"
"06/07/20 04:58:59","0","22","0","0","0"
"06/07/20 05:04:54","0","13","0","0","0"
"06/07/20 05:10:49","0","13","0","0","0"
"06/07/20 05:16:49","0","13","0","0","0"
"06/07/20 05:22:43","0","13","0","0","0"
"06/07/20 05:28:38","0","13","0","0","0"
"06/07/20 05:34:33","0","13","0","0","0"
"06/07/20 05:40:27","0","13","0","0","0"
"06/07/20 05:46:22","0","13","0","0","0"
"06/07/20 05:52:16","0","13","0","0","0"
"06/07/20 05:58:10","0","13","0","0","0"
"06/07/20 06:04:05","0","4","0","0","0"
"06/07/20 06:10:00","0","4","0","0","0"
"06/07/20 06:15:56","0","4","0","0","0"
"06/07/20 06:21:50","0","4","0","0","0"
"06/07/20 06:27:46","0","4","0","0","0"
"06/07/20 06:33:40","0","4","0","0","0"
"06/07/20 06:39:39","0","4","0","0","0"
"06/07/20 06:45:34","0","4","0","0","0"
"06/07/20 06:51:29","0","4","0","0","0"
"06/07/20 06:57:26","0","4","0","0","0"
"06/07/20 07:03:20","0","4","0","0","0"
"06/07/20 07:09:15","0","4","0","0","0"
"06/07/20 07:15:09","0","4","0","0","0"
"06/07/20 07:21:03","0","4","0","0","0"
"06/07/20 07:26:58","0","4","0","0","0"
"06/07/20 07:32:51","0","4","0","0","0"
"06/07/20 07:38:45","0","4","0","0","0"
"06/07/20 07:44:39","0","4","0","0","0"
"06/07/20 07:50:32","0","4","0","0","0"
"06/07/20 07:56:26","0","4","0","0","0"
"06/07/20 08:02:21","0","2","0","0","0"
"06/07/20 08:08:14","0","2","0","0","0"
"06/07/20 08:14:08","0","2","0","0","0"
"06/07/20 08:20:06","0","2","0","0","0"
"06/07/20 08:26:00","0","2","0","0","0"
"06/07/20 08:31:58","0","2","0","0","0"
"06/07/20 08:37:53","0","2","0","0","0"
"06/07/20 08:43:47","0","2","0","0","0"
"06/07/20 08:49:41","0","2","0","0","0"
"06/07/20 08:55:36","0","2","0","0","0"
"06/07/20 09:01:31","0","2","0","0","0"
"06/07/20 09:07:26","0","2","0","0","0"
"06/07/20 09:13:20","0","2","0","0","0"
"06/07/20 09:19:18","0","2","0","0","0"
"06/07/20 09:25:14","0","2","0","0","0"
"06/07/20 09:31:09","0","2","0","0","0"
"06/07/20 09:37:06","0","2","0","0","0"
"06/07/20 09:43:05","0","2","0","0","0"
"06/07/20 09:49:00","0","2","0","0","0"
"06/07/20 09:54:57","0","2","0","0","0"
"06/07/20 10:00:53","0","12","0","0","0"
"06/07/20 10:06:51","0","12","0","0","0"
"06/07/20 10:12:46","0","12","0","0","0"
"06/07/20 10:18:42","0","12","0","0","0"
"06/07/20 10:24:38","0","12","0","0","0"
"06/07/20 10:30:34","0","12","0","0","0"
"06/07/20 10:36:31","0","12","0","0","0"
"06/07/20 10:42:26","0","12","0","0","0"
"06/07/20 10:48:20","0","12","0","0","0"
"06/07/20 10:54:15","0","12","0","0","0"
"06/07/20 11:00:10","0","22","0","0","0"
"06/07/20 11:06:04","0","22","0","0","0"
"06/07/20 11:12:01","0","22","0","0","0"
"06/07/20 11:17:55","0","22","0","0","0"
"06/07/20 11:23:51","0","22","0","0","0"
"06/07/20 11:29:45","0","22","0","0","0"
"06/07/20 11:35:40","0","22","0","0","0"
"06/07/20 11:41:34","0","22","0","0","0"
"06/07/20 11:47:28","0","22","0","0","0"
"06/07/20 11:53:24","0","22","0","0","0"
"06/07/20 11:59:21","0","22","0","0","0"
"06/07/20 12:05:15","0","40","0","0","0"
"06/07/20 12:11:12","0","40","0","0","0"
"06/07/20 12:17:07","0","40","0","0","0"
"06/07/20 12:23:02","0","40","0","0","0"
"06/07/20 12:28:58","0","40","0","0","0"
"06/07/20 12:34:52","0","40","0","0","0"
"06/07/20 12:40:47","0","40","0","0","0"
"06/07/20 12:46:43","0","40","0","0","0"
"06/07/20 12:52:39","0","40","0","0","0"
"06/07/20 12:58:34","0","40","0","0","0"
"06/07/20 13:04:30","0","59","0","0","0"
"06/07/20 13:10:27","0","59","0","0","0"
"06/07/20 13:16:22","0","59","0","0","0"
"06/07/20 13:22:12","0","59","0","0","0"
"06/07/20 13:28:09","0","59","0","0","0"
"06/07/20 13:34:05","0","59","0","0","0"
"06/07/20 13:40:02","0","59","0","0","0"
"06/07/20 13:45:58","0","59","0","0","0"
"06/07/20 13:51:54","0","59","0","0","0"
"06/07/20 13:57:53","0","59","0","0","0"
"06/07/20 14:03:47","0","82","0","0","0"
"06/07/20 14:09:41","0","82","0","0","0"
"06/07/20 14:15:34","0","82","0","0","0"
"06/07/20 14:21:29","0","82","0","0","0"
"06/07/20 14:27:24","0","82","0","0","0"
"06/07/20 14:33:21","0","82","0","0","0"
"06/07/20 14:39:15","0","82","0","0","0"
"06/07/20 14:45:12","0","82","0","0","0"
"06/07/20 14:51:07","0","82","0","0","0"
"06/07/20 14:57:01","0","82","0","0","0"
"06/07/20 15:02:59","0","87","0","0","0"
"06/07/20 15:08:55","0","87","0","0","0"
"06/07/20 15:14:50","0","87","0","0","0"
"06/07/20 15:20:47","0","87","0","0","0"
"06/07/20 15:26:43","0","87","0","0","0"
"06/07/20 15:32:40","0","87","0","0","0"
"06/07/20 15:38:36","0","87","0","0","0"
"06/07/20 15:44:31","0","87","0","0","0"
"06/07/20 15:50:29","0","87","0","0","0"
"06/07/20 15:56:27","0","87","0","0","0"
"06/07/20 16:02:23","7","107","0","0","0"
"06/07/20 16:08:21","7","107","0","0","0"
"06/07/20 16:37:42","7","107","0","0","0"
"06/07/20 16:43:38","7","107","0","0","0"
"06/07/20 16:49:32","7","107","0","0","0"
"06/07/20 16:55:28","7","107","0","0","0"
"06/07/20 17:01:23","5","119","0","0","0"
"06/07/20 17:07:19","5","119","0","0","0"
"06/07/20 17:13:15","5","119","0","0","0"
"06/07/20 17:19:10","5","119","0","0","0"
"06/07/20 17:25:07","5","119","0","0","0"
"06/07/20 17:31:04","5","119","0","0","0"
"06/07/20 17:37:03","5","119","0","0","0"
"06/07/20 17:43:00","5","119","0","0","0"
"06/07/20 17:48:54","5","119","0","0","0"
"06/07/20 17:54:50","5","119","0","0","0"
"06/07/20 18:00:46","0","113","0","0","0"
"06/07/20 18:06:42","0","113","0","0","0"
"06/07/20 18:12:38","0","113","0","0","0"
"06/07/20 18:18:34","0","113","0","0","0"
"06/07/20 18:24:31","0","113","0","0","0"
"06/07/20 18:30:28","0","113","0","0","0"
"06/07/20 18:36:24","0","113","0","0","0"
"06/07/20 18:42:20","0","113","0","0","0"
"06/07/20 18:48:16","0","113","0","0","0"
"06/07/20 18:54:11","0","113","0","0","0"
"06/07/20 19:00:08","0","120","0","0","0"
"06/07/20 19:06:04","0","120","0","0","0"
"06/07/20 19:12:00","0","120","0","0","0"
"06/07/20 19:17:56","0","120","0","0","0"
"06/07/20 19:23:53","0","120","0","0","0"
"06/07/20 19:29:50","0","120","0","0","0"
"06/07/20 19:35:49","0","120","0","0","0"
"06/07/20 19:41:46","0","120","0","0","0"
"06/07/20 19:47:45","0","120","0","0","0"
"06/07/20 19:53:43","0","120","0","0","0"
"06/07/20 19:59:41","0","120","0","0","0"
"06/07/20 20:05:40","0","145","0","0","0"
"06/07/20 20:11:37","0","145","0","0","0"
"06/07/20 20:17:35","0","145","0","0","0"
"06/07/20 20:23:33","0","145","0","0","0"
"06/07/20 20:29:32","0","145","0","0","0"
"06/07/20 20:35:30","0","145","0","0","0"
"06/07/20 20:41:27","0","145","0","0","0"
"06/07/20 20:47:27","0","145","0","0","0"
"06/07/20 20:53:29","0","145","0","0","0"
"06/07/20 20:59:28","0","145","0","0","0"
"06/07/20 21:05:26","0","140","0","0","0"
"06/07/20 21:11:25","0","140","0","0","0"
"06/07/20 21:17:24","0","140","0","0","0"
"06/07/20 21:23:24","0","140","0","0","0"
"06/07/20 21:29:24","0","140","0","0","0"
"06/07/20 21:35:24","0","140","0","0","0"
"06/07/20 21:41:23","0","140","0","0","0"
"06/07/20 21:47:22","0","140","0","0","0"
"06/07/20 21:53:22","0","140","0","0","0"
"06/07/20 21:59:21","0","140","0","0","0"
"06/07/20 22:05:22","0","148","0","0","0"
"06/07/20 22:11:24","0","148","0","0","0"
"06/07/20 22:17:24","0","148","0","0","0"
"06/07/20 22:23:27","0","148","0","0","0"
"06/07/20 22:29:28","0","148","0","0","0"
"06/07/20 22:35:17","0","148","0","0","0"
"06/07/20 22:41:22","0","148","0","0","0"
"06/07/20 22:47:24","0","148","0","0","0"
"06/07/20 22:53:31","0","148","0","0","0"
"06/07/20 22:59:35","0","148","0","0","0"
"06/07/20 23:05:38","0","145","0","0","0"
"06/07/20 23:11:43","0","145","0","0","0"
"06/07/20 23:17:45","0","145","0","0","0"
"06/07/20 23:23:47","0","145","0","0","0"
"06/07/20 23:29:49","0","145","0","0","0"
"06/07/20 23:35:53","0","145","0","0","0"
"06/07/20 23:41:56","0","145","0","0","0"
"06/07/20 23:47:59","0","145","0","0","0"
"06/07/20 23:54:01","0","145","0","0","0"
"06/08/20 00:00:04","0","145","0","0","0"
"06/08/20 00:06:05","0","115","0","0","0"
"06/08/20 00:12:05","0","115","0","0","0"
